@relation velocity_m

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug numeric

@data
4,2,0,11,20.04,6,4,9,4,2,138,0,0,0.933333,0.416667,1,1,33.5,1,0.5,1
12,1,6,16,28.056,40,12,5,11,0.848485,159,0.833333,2,0,0.238095,0,0,11.75,2,1,1
6,1,1,16,12.024,9,16,0,5,0.6,53,1,0,0,0.444444,0,0,7.333333,1,0.6667,1
13,1,1,7,23.046,34,2,5,12,0.847222,106,1,2,0,0.21978,0,0,6.692308,2,1,1
44,1,2,45,86.172,946,2,43,44,1,344,1,1,0,0.064646,0,0,6.772727,1,0.9773,1
14,2,0,22,66.132,27,8,16,13,0.764423,998,1,1,0.7,0.253968,1,2,69.142857,18,2.2143,1
6,4,0,5,14.028,0,2,3,5,0.9,256,1,0,0.75,0.375,1,3,41.333333,10,3.1667,1
1,1,0,5,1.002,0,4,1,1,2,1,0,0,0,1,0,0,0,1,1,1
4,2,0,6,16.032,0,1,5,3,0.166667,86,1,1,0.666667,0.5,0,0,20,1,0.5,1
5,2,0,8,11.022,10,4,6,5,2,52,0,0,0.903226,0.4,1,1,9.4,1,0.6,0
7,1,0,3,9.018,11,3,0,7,0.611111,43,1,0,0,0.52381,0,0,4.714286,1,0.8571,1
5,1,1,3,6.012,10,1,2,5,2,13,0,0,0,0.48,0,0,1.6,1,0.8,1
3,5,0,35,6.012,3,34,1,3,1.5,17,1,0,1,0.777778,0,0,4.333333,0,0,1
21,1,0,12,40.08,52,4,8,21,0.683333,161,0,3,0,0.214286,0,0,6.52381,2,1.0476,1
6,1,4,12,18.036,7,4,8,3,0.666667,99,1,1,0,0.416667,0,0,15,4,1.8333,1
0,1,0,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0
9,1,0,15,78.156,0,0,15,5,0.738636,603,0.727273,3,0,0.422222,0,0,64.777778,8,1.8889,1
5,3,2,16,18.036,0,15,1,4,0.666667,388,0.5,1,0.866667,0.4,1,1,75.4,14,4.8,0
5,1,3,6,6.012,0,5,1,4,0.625,30,1,1,0,0.466667,0,0,4.6,2,1,1
3,2,0,4,14.028,0,1,3,2,0.25,108,1,1,0.666667,0.611111,0,0,34.333333,2,1,1
2,1,0,4,5.01,1,1,3,2,2,20,0,0,0,0.5,0,0,9,4,2,0
3,2,0,3,6.012,3,0,3,3,2,17,0,0,0.965517,0.533333,0,0,4.666667,1,0.3333,0
25,1,0,18,65.13,300,1,17,25,2,351,0,0,0,0.16,0,0,13.04,8,1.28,1
5,2,0,6,29.058,0,0,6,5,0.25,261,1,0,0.733333,0.45,0,0,50.8,3,1.6,1
39,1,0,18,76.152,0,3,15,38,0.026316,200,1,1,0,0.111111,0,0,4.102564,1,0.9487,1
3,1,0,2,3.006,3,1,2,3,2,3,0,0,0,0.555556,0,0,0,1,1,0
1,1,0,7,2.004,0,7,0,1,2,6,0,0,0,1,0,0,3,0,0,0
6,2,0,9,15.03,11,3,8,5,0.8,73,1,0,0.903226,0.4,0,0,10.833333,4,1,0
14,2,0,11,52.104,43,0,11,12,0.955128,467,0.166667,1,0.5,0.276923,2,3,31.5,12,2.2143,1
3,3,0,7,6.012,3,4,4,3,2,16,0,0,0.972222,0.533333,1,1,4.333333,1,0.3333,0
25,1,0,7,78.156,194,2,5,17,0.878788,530,0.727273,3,0,0.261905,0,0,19.76,3,1.04,0
18,3,0,10,62.124,149,0,10,6,1.019608,417,0.444444,1,0.6,0.338235,1,2,21.666667,5,1.1111,0
16,2,0,3,24.048,106,1,2,11,0.333333,151,1,1,0.605263,0.5,1,6,8.25,2,1.0625,0
11,2,0,7,39.078,7,1,6,9,0.666667,245,0,1,0.72973,0.333333,0,0,21,5,1.9091,1
8,2,0,14,43.086,8,4,12,8,0.628571,376,1,1,0.833333,0.265625,1,2,45.375,5,1.875,0
3,2,0,5,6.012,3,4,3,3,2,17,0,0,0.967742,0.533333,0,0,4.666667,1,0.3333,0
4,1,0,4,17.034,0,1,3,4,0.333333,120,0.75,1,0,0.583333,0,0,28,4,1.5,0
3,2,0,2,6.012,3,0,2,1,2,12,0,0,0.714286,0.666667,1,2,3,1,0.6667,0
8,2,0,18,41.082,0,5,15,8,0.642857,218,1,1,0.833333,0.28125,1,1,25.75,1,0.75,1
12,1,0,21,35.07,66,6,15,9,2,337,0,0,0,0.295455,0,0,27.083333,7,2,0
13,2,1,5,18.036,58,1,4,13,0.666667,103,1,1,0.633333,0.461538,0,0,6.846154,4,1.4615,0
6,3,0,2,19.038,15,2,0,4,1.12,184,0,0,0.8125,0.5,1,1,28.833333,14,2.8333,0
4,2,0,4,18.036,0,1,3,2,0.555556,116,0.333333,0,0.571429,0.45,0,0,27.25,6,2,1
37,1,0,16,92.184,0,3,13,34,0.5,438,1,1,0,0.177778,1,1,10.783784,12,1.1351,0
9,1,1,12,51.102,0,1,11,6,0.714286,316,0.571429,1,0,0.377778,0,0,33.333333,3,1.6667,1
1,1,0,7,1.002,0,7,0,1,2,1,0,0,0,1,0,0,0,1,1,0
5,2,0,11,18.036,10,4,9,5,2,129,0,0,0.909091,0.4,1,1,24.8,1,0.6,1
6,2,0,11,24.048,15,4,9,5,2,207,0,0,0.882353,0.333333,2,2,33.5,2,0.8333,0
153,1,0,68,250.5,8092,49,61,50,0.743421,8270,0.807692,10,0,0.145559,0,0,52.882353,12,2.6275,1
12,1,0,3,19.038,42,1,2,9,0.818182,159,0.5,0,0,0.361111,0,0,11.916667,5,1.6667,1
9,4,0,5,19.038,8,1,4,8,0.75,263,1,0,0.75,0.333333,1,2,28,10,2,0
5,2,0,9,8.016,10,0,9,5,2,22,0,0,0.692308,0.44,0,0,3.4,1,0.8,1
4,4,6,38,7.014,0,37,1,4,0.666667,35,1,0,0.928571,0.666667,0,0,7.25,1,0.25,0
4,2,0,7,10.02,6,4,5,4,2,28,0,0,0.9375,0.392857,0,0,6,1,0.5,1
89,1,0,5,123.246,492,1,4,10,0.808155,13175,0.382353,1,0,0.339015,0,0,146.651685,209,13.4831,1
5,1,0,6,9.018,0,2,4,4,0.25,37,1,1,0,0.433333,0,0,6.2,1,0.8,1
3,3,0,9,14.028,3,4,6,3,2,48,0,0,0.972222,0.533333,2,2,15,3,1,0
7,2,0,21,44.088,0,5,18,6,0.5,427,1,1,0.857143,0.387755,1,2,59.428571,2,0.8571,1
7,2,1,8,13.026,0,1,7,7,0.166667,71,1,1,0.571429,0.47619,0,0,9,1,0.8571,1
19,2,0,1,29.058,61,1,0,14,0.709877,342,0.666667,0,0.464286,0.305556,1,2,16.526316,2,0.8421,0
2,1,0,6,13.026,1,1,5,2,2,53,0,0,0,0.5,0,0,25.5,1,0.5,1
3,2,0,5,6.012,3,4,3,3,2,17,0,0,0.967742,0.533333,0,0,4.666667,1,0.3333,0
9,2,0,9,55.11,2,0,9,6,0.583333,476,1,0,0.6,0.377778,2,2,51.555556,9,3.1111,1
5,1,0,4,5.01,10,2,2,5,2,5,0,0,0,0.5,0,0,0,1,1,0
43,2,0,44,52.104,897,0,44,41,0.011905,340,1,0,0.505882,0.067604,0,0,6.860465,4,1.0698,1
1,1,0,8,1.002,0,7,1,1,2,1,0,0,0,1,0,0,0,1,1,0
4,2,0,9,19.038,6,4,7,4,2,133,0,0,0.9375,0.416667,1,1,32.25,1,0.5,0
5,3,2,16,18.036,0,15,1,4,0.666667,388,0.5,1,0.866667,0.4,1,1,75.4,14,4.8,0
5,1,3,6,6.012,0,5,1,4,0.625,30,1,1,0,0.466667,0,0,4.6,2,1,0
3,2,0,5,15.03,0,1,4,2,0.25,116,1,1,0.666667,0.611111,0,0,37,2,1,0
10,2,0,9,46.092,0,1,8,8,0.555556,296,0.5,1,0.75,0.385714,0,0,28.2,9,2.6,1
20,2,0,8,27.054,118,5,3,17,0.473684,129,1,1,0.547619,0.316667,1,3,5.4,1,0.95,0
6,2,0,11,24.048,15,4,9,5,2,197,0,0,0.882353,0.333333,2,2,31.833333,2,0.8333,0
9,1,0,2,27.054,18,0,2,7,0.825,236,0.4,0,0,0.4,0,0,24.666667,5,1.8889,1
28,1,0,12,60.12,0,3,9,28,0,278,1,1,0,0.25,0,0,8.892857,2,0.9286,1
6,1,0,2,20.04,3,0,2,5,0.95,110,0.25,0,0,0.466667,0,0,16.666667,3,1.5,0
3,1,1,6,9.018,1,1,5,1,0.5,52,1,2,0,0.466667,0,0,15.666667,1,0.6667,0
5,2,0,11,12.024,10,5,8,5,2,62,0,0,0.909091,0.4,1,2,11.4,1,0.6,0
5,1,0,4,26.052,0,0,4,5,0.916667,121,0.333333,0,0,0.48,0,0,22.6,2,1.4,1
8,5,0,46,14.028,6,43,3,8,0.809524,79,1,0,0.666667,0.375,1,1,8.125,1,0.875,0
1,1,0,4,1.002,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,0
25,1,2,80,46.092,298,76,5,21,0.166667,198,1,1,0,0.213333,0,0,6.88,3,1.04,0
6,1,0,7,27.054,5,4,4,3,1.076923,151,0.307692,2,0,0.333333,0,0,22,5,2.1667,1
4,2,0,9,8.016,6,4,7,4,2,23,0,0,0.9375,0.392857,0,0,4.75,1,0.5,1
24,1,0,11,74.148,274,11,0,23,0.956522,731,1,0,0,0.168478,0,0,29.416667,8,2.5833,0
4,2,0,10,10.02,6,4,8,4,2,37,0,0,0.9375,0.392857,1,1,8.25,1,0.5,0
5,2,0,10,11.022,10,4,8,5,2,32,0,0,0.909091,0.371429,1,2,5.4,1,0.6,0
5,1,0,6,19.038,10,2,4,5,2,247,0,0,0,0.3,0,0,48.4,12,4.2,0
3,1,0,1,10.02,1,1,0,2,0.5,84,0,0,0,0.5,0,0,26.666667,10,3.3333,0
15,1,0,18,63.126,9,1,17,8,0.603175,830,1,3,0,0.333333,0,0,53.733333,12,3.6,0
4,3,0,8,11.022,6,4,5,3,2,46,0,0,0.945946,0.458333,2,3,10.5,5,1.5,0
9,2,0,12,29.058,34,2,10,7,0.75,199,1,0,0.5625,0.263889,0,0,21,5,1.4444,1
41,1,0,48,41.082,820,43,41,41,2,41,0,0,0,0.069767,0,0,0,1,1,1
7,1,0,1,26.052,1,0,1,6,0,149,1,0,0,0.464286,0,0,20.142857,4,1,0
1,5,0,4,2.004,0,3,1,1,2,5,0,0,1,1,0,0,4,0,0,0
4,3,0,4,21.042,4,1,3,3,0.555556,206,0.333333,0,0.5,0.458333,1,1,49,21,5.75,0
6,2,0,6,9.018,13,4,4,5,0.8,28,1,0,0.909091,0.4,0,0,3.5,1,0.5,0
6,1,0,3,6.012,15,2,1,6,2,6,0,0,0,0.916667,0,0,0,1,1,0
8,2,0,9,39.078,8,0,9,5,0.5,288,1,0,0.631579,0.375,1,1,34.75,7,2.25,0
4,1,0,0,12.024,6,0,0,4,2,50,0,0,0,0.5,0,0,11.5,2,1,0
3,2,0,2,6.012,3,0,2,1,2,12,0,0,0.714286,0.666667,1,2,3,1,0.6667,0
6,1,0,8,30.06,0,0,8,4,0.333333,163,1,1,0,0.416667,0,0,25.666667,2,1.3333,0
32,1,39,65,56.112,418,54,14,31,0.913978,405,0.916667,7,0,0.175,1,1,11.28125,4,1.3438,1
15,2,0,28,83.166,25,7,23,13,0.735294,1221,0.941176,1,0.697674,0.251852,1,2,79.266667,18,2.2,1
6,4,0,6,14.028,0,2,4,5,0.9,239,1,0,0.75,0.375,1,3,38.5,10,3,1
1,1,0,5,1.002,0,4,1,1,2,1,0,0,0,1,0,0,0,1,1,0
4,2,0,7,17.034,0,1,6,3,0.166667,94,1,1,0.666667,0.5,0,0,22,1,0.5,0
5,2,0,9,10.02,10,5,6,5,2,53,0,0,0.909091,0.4,1,1,9.6,1,0.6,0
7,1,0,3,9.018,11,3,0,7,0.611111,43,1,0,0,0.52381,0,0,4.714286,1,0.8571,0
5,1,1,3,6.012,10,1,2,5,2,13,0,0,0,0.48,0,0,1.6,1,0.8,1
5,2,0,14,31.062,10,0,14,5,2,239,0,0,0.692308,0.44,0,0,46.8,1,0.8,1
2,2,0,2,4.008,1,0,2,2,2,10,0,0,0.888889,0.666667,0,0,4,1,0.5,0
16,1,0,11,52.104,112,11,0,12,0.826667,854,0.533333,0,0,0.226667,0,0,51.4375,18,4.5625,0
8,2,0,7,41.082,2,0,7,6,0.6,425,0.8,0,0.631579,0.325,1,2,51.5,6,1.875,0
40,1,0,19,78.156,0,3,16,39,0.025641,208,1,1,0,0.105128,0,0,4.175,1,0.95,1
3,1,0,2,3.006,3,1,2,3,2,3,0,0,0,0.555556,0,0,0,1,1,0
1,1,0,2,1.002,0,2,0,1,2,1,0,0,0,1,0,0,0,1,1,0
5,2,0,6,11.022,8,4,4,5,0.875,37,0.5,0,0.909091,0.4,0,0,6,1,0.6,1
3,1,0,6,3.006,3,6,0,3,2,3,0,0,0,0.666667,0,0,0,1,1,0
5,1,0,15,5.01,10,11,4,5,2,5,0,0,0,0.68,0,0,0,1,1,1
4,1,0,9,14.028,6,9,0,3,2,66,0,0,0,0.416667,0,0,15.5,5,1.75,1
2,2,0,2,5.01,1,1,1,1,2,11,0,0,0.941176,0.833333,1,2,4.5,1,0.5,0
3,1,0,6,3.006,3,6,0,3,2,3,0,0,0,0.666667,0,0,0,1,1,0
12,1,0,4,12.024,66,4,0,12,2,12,0,0,0,0.583333,0,0,0,1,1,0
3,1,0,25,4.008,3,25,0,3,1.4375,23,0,2,0,0.5,0,0,4,2,1,0
3,2,0,2,6.012,3,0,2,1,2,12,0,0,0.714286,0.666667,1,2,3,1,0.6667,0
5,2,0,9,10.02,10,5,6,5,2,53,0,0,0.909091,0.4,1,1,9.6,1,0.6,0
12,1,0,2,25.05,0,1,1,12,0.436364,253,1,0,0,0.395833,0,0,19.666667,3,1.3333,0
4,1,0,8,4.008,6,8,0,4,2,4,0,0,0,1,0,0,0,1,1,0
6,1,0,5,34.068,0,1,4,6,0.4,211,1,1,0,0.5,0,0,33.5,2,1.1667,0
14,1,0,7,33.066,47,1,6,9,0.721154,344,1,0,0,0.384615,0,0,23,9,2.5714,1
5,5,0,28,7.014,0,25,3,5,0.6875,45,1,0,0.823529,0.5,0,0,7.2,1,0.6,0
3,2,1,16,13.026,3,11,5,3,2,74,0,0,0.666667,0.444444,0,0,23.666667,1,0.3333,0
10,1,9,26,11.022,31,19,8,10,0.777778,54,1,1,0,0.271429,0,0,4,1,0.9,1
2,2,0,2,3.006,1,0,2,2,2,6,0,0,0.8,0.666667,0,0,2,1,0.5,0
5,2,0,5,10.02,8,0,5,5,0.75,31,0,0,0.692308,0.44,0,0,5,1,0.8,1
4,2,0,4,18.036,0,1,3,2,0.555556,128,0.333333,0,0.571429,0.45,0,0,30.25,7,2.25,1
6,2,0,14,38.076,1,1,13,5,0.6,297,1,1,0.642857,0.361111,0,0,47.666667,5,1.6667,1
1,1,0,6,1.002,0,2,4,1,2,1,0,0,0,1,0,0,0,1,1,0
3,3,0,7,6.012,3,4,4,3,2,16,0,0,0.972222,0.533333,1,1,4.333333,1,0.3333,0
6,1,1,21,8.016,9,21,1,5,0.6,41,1,0,0,0.444444,0,0,5.333333,1,0.6667,0
20,1,1,7,31.062,110,2,5,19,0.881579,160,1,2,0,0.18125,0,0,6.6,2,1.05,1
44,1,1,44,86.172,946,1,43,44,1,344,1,1,0,0.064646,0,0,6.772727,1,0.9773,1
1,1,0,6,1.002,0,5,1,1,2,1,0,0,0,1,0,0,0,1,1,0
2,2,0,11,16.032,1,6,6,2,2,87,0,0,0.947368,1,1,1,42.5,1,0.5,0
4,3,0,1,8.016,0,1,0,4,0,31,1,0,0.918919,0.666667,2,9,6.5,1,0.75,0
5,2,0,5,10.02,10,1,4,5,2,32,0,0,0.862069,0.666667,0,0,5.4,1,0.8,0
18,1,0,3,36.072,133,2,3,18,0.764706,298,0,1,0,0.333333,0,0,15.5,4,1.3889,0
5,1,0,2,6.012,0,2,0,4,0.416667,103,1,0,0,0.466667,0,0,19,3,1.4,0
3,1,0,3,11.022,3,1,2,2,2,41,0,0,0,0.666667,0,0,12.666667,2,1,0
4,1,0,1,7.014,0,1,0,4,0.333333,23,1,0,0,0.625,0,0,4.5,1,0.75,0
13,1,6,17,33.066,48,12,6,12,0.847222,255,0.833333,2,0,0.241758,0,0,18.153846,7,1.4615,1
10,1,1,12,46.092,0,1,11,7,0.814815,357,0.5,1,0,0.422222,0,0,34.1,2,1.1,1
22,3,0,12,84.168,177,0,12,20,0.928571,565,1,0,0.637931,0.309091,1,1,24.136364,5,1.1364,0
3,2,0,4,7.014,3,0,4,3,2,18,0,0,0.714286,0.5,0,0,5,1,0.6667,0
2,1,0,4,2.004,1,2,2,2,2,2,0,0,0,0.666667,0,0,0,1,1,0
5,2,0,11,18.036,10,4,9,5,2,130,0,0,0.909091,0.4,1,1,25,1,0.6,1
2,1,0,1,10.02,1,0,1,2,2,42,0,0,0,0.75,0,0,20,4,2,0
6,1,1,5,17.034,3,3,2,5,0.4,121,1,0,0,0.388889,0,0,18.833333,5,1.8333,1
6,2,0,18,48.096,13,0,18,5,0.8,325,1,1,0.642857,0.357143,0,0,52,1,0.8333,1
3,1,0,5,3.006,3,5,0,3,2,3,0,0,0,1,0,0,0,1,1,0
5,2,0,8,13.026,0,4,6,5,0.25,62,1,0,0.909091,0.433333,0,0,11.2,1,0.6,0
30,1,0,10,60.12,435,0,10,30,2,133,0,0,0,0.133333,0,0,3.433333,1,0.9667,0
9,1,0,3,29.058,30,1,2,4,1,465,0.75,0,0,0.236111,0,0,50.222222,17,5.1111,1
9,1,2,26,45.09,10,2,24,8,0.8,374,0.4,2,0,0.365079,0,0,40,1,0.8889,1
5,1,0,32,5.01,10,32,0,5,2,5,0,0,0,0.666667,0,0,0,1,1,0
5,2,0,17,38.076,0,4,15,5,0.416667,310,1,1,0.909091,0.466667,0,0,60.4,1,0.6,0
4,2,0,8,12.024,6,4,6,4,2,43,0,0,0.9375,0.416667,1,1,9.75,1,0.5,0
4,1,0,2,12.024,6,2,0,3,1,437,0,0,0,0.375,0,0,106.25,63,23,0
6,1,0,7,20.04,9,7,0,4,0.7,185,0.25,0,0,0.4,0,0,29.166667,6,2,0
5,2,0,10,11.022,10,6,6,5,2,31,0,0,0.909091,0.4,1,2,5.2,1,0.6,0
5,2,0,11,18.036,10,4,9,5,2,129,0,0,0.909091,0.4,1,1,24.8,1,0.6,1
2,1,0,5,2.004,1,5,1,2,2,2,0,0,0,0.75,0,0,0,1,1,0
11,2,0,9,44.088,27,0,9,6,0.728571,559,1,0,0.545455,0.285714,1,1,49.181818,5,1.9091,0
10,3,0,7,20.04,3,5,2,10,0.555556,86,1,0,0.833333,0.38,1,4,7.4,1,0.6,0
5,2,0,27,35.07,0,13,15,5,0.25,319,1,1,0.818182,0.5,1,1,62.6,1,0.8,1
9,5,0,33,19.038,0,28,5,9,0.625,204,1,0,0.777778,0.355556,0,0,21.111111,1,0.4444,0
4,2,0,7,24.048,0,1,6,2,0.333333,126,1,1,0.571429,0.541667,0,0,30.25,2,1,0
1,1,0,5,1.002,0,4,1,1,2,1,0,0,0,1,0,0,0,1,1,0
4,2,0,9,16.032,2,0,9,4,0.666667,67,0,1,0.727273,0.4375,1,1,15.5,1,0.75,1
6,1,4,12,18.036,7,4,8,3,0.666667,99,1,1,0,0.416667,0,0,15,4,1.8333,0
0,1,0,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0
10,1,0,15,81.162,9,0,15,5,0.747475,659,0.727273,3,0,0.44,0,0,63.8,3,1.2,1
3,1,0,9,3.006,3,8,1,3,2,3,0,0,0,0.666667,0,0,0,1,1,0
4,1,0,6,4.008,6,6,0,4,2,4,0,0,0,0.5,0,0,0,1,1,0
5,1,3,6,6.012,0,5,1,4,0.625,30,1,1,0,0.466667,0,0,4.6,2,1,0
2,1,0,4,5.01,1,1,3,2,2,20,0,0,0,0.5,0,0,9,4,2,0
3,2,0,3,6.012,3,0,3,3,2,17,0,0,0.967742,0.533333,0,0,4.666667,1,0.3333,0
25,1,0,13,59.118,300,1,12,25,2,220,0,0,0,0.16,0,0,7.8,2,1,1
10,1,0,3,40.08,39,0,3,4,0.962963,470,1,0,0,0.388889,0,0,45.7,8,2.3,0
3,2,0,3,6.012,3,0,3,3,2,17,0,0,0.967742,0.533333,0,0,4.666667,1,0.3333,0
9,2,0,18,44.088,6,4,14,9,0.763889,415,1,1,0.529412,0.25,0,0,44.111111,2,1,1
3,2,0,5,6.012,3,4,3,3,2,17,0,0,0.967742,0.533333,0,0,4.666667,1,0.3333,0
15,1,0,17,28.056,29,9,10,15,0.690476,371,0.833333,0,0,0.177778,0,0,23.333333,7,1.8667,0
7,3,0,13,31.062,9,0,13,5,0.5,298,1,0,0.625,0.428571,0,0,41.285714,1,0.8571,1
7,1,0,8,20.04,11,0,8,6,0.5,91,0.333333,0,0,0.5,0,0,11.571429,2,1.1429,0
5,2,0,8,12.024,0,4,6,5,0.25,54,1,0,0.909091,0.433333,0,0,9.6,1,0.6,0
19,1,2,25,22.044,129,22,4,19,0.916667,130,1,2,0,0.203008,0,0,5.315789,3,1.0526,1
12,3,0,8,30.06,64,1,7,11,1,93,1,0,0.920455,0.606061,1,2,6.583333,1,0.5833,0
5,1,0,3,19.038,2,0,3,3,0.666667,157,1,1,0,0.333333,0,0,29.8,3,1,0
3,2,0,2,6.012,3,0,2,1,2,12,0,0,0.714286,0.666667,1,2,3,1,0.6667,0
6,2,0,8,20.04,15,0,8,5,1,88,0,0,0.705882,0.416667,1,2,13.5,2,1,0
0,1,0,5,0,0,5,0,0,2,60,0,0,0,0,0,0,0,0,0,1
1,1,0,3,1.002,0,2,1,1,2,1,0,0,0,1,0,0,0,1,1,0
5,3,0,14,36.072,8,0,14,5,0.75,322,1,0,0.714286,0.44,1,1,63.2,1,0.8,1
4,1,0,15,4.008,6,14,1,4,1.333333,14,0,0,0,0.55,0,0,0,1,1,1
5,1,0,10,39.078,10,1,9,2,0.75,344,0,0,0,0.3,0,0,67.6,4,1.4,1
1,1,0,2,1.002,0,2,0,0,2,352,0,0,0,0,0,0,276,0,0,1
3,2,0,2,14.028,0,1,1,3,0,42,1,0,0.666667,0.555556,0,0,12.666667,1,0.6667,0
1,1,0,5,1.002,0,4,1,1,2,1,0,0,0,1,0,0,0,1,1,0
2,2,0,2,4.008,1,0,2,2,2,10,0,0,0.888889,0.666667,0,0,4,1,0.5,0
2,1,0,8,2.004,1,7,1,2,2,7,0,0,0,0.625,0,0,0,1,1,1
62,1,0,42,165.33,1423,3,39,48,0.827512,1691,0.608696,7,0,0.135484,0,0,25.903226,6,1.3226,1
3,5,0,2,6.012,3,1,1,3,1.5,17,1,0,1,0.777778,0,0,4.333333,0,0,0
3,3,0,9,14.028,3,4,6,3,2,48,0,0,0.972222,0.533333,2,2,15,3,1,0
5,2,0,11,18.036,10,4,9,5,2,130,0,0,0.909091,0.4,1,1,25,1,0.6,1
4,1,0,1,25.05,6,0,1,2,2,145,0,0,0,0.875,0,0,35.25,2,1,0
1,1,0,2,1.002,0,2,0,0,2,211,0,0,0,0,0,0,168,0,0,1
4,2,0,8,12.024,6,4,6,4,2,67,0,0,0.9375,0.416667,1,1,15.75,1,0.5,0
5,2,0,9,10.02,10,5,6,5,2,39,0,0,0.909091,0.4,1,2,6.8,1,0.6,0
3,1,0,9,3.006,3,6,3,3,2,3,0,0,0,0.933333,0,0,0,1,1,1
3,1,0,4,8.016,1,3,1,0,0.5,45,1,0,0,0.5,0,0,13.666667,2,0.6667,0
5,2,1,9,24.048,4,2,7,3,0.25,124,1,1,0.571429,0.457143,0,0,23.6,2,0.8,0
4,3,0,7,26.052,6,1,6,2,1,132,0,0,0.777778,0.583333,2,2,31.75,4,1.25,0
3,1,0,3,3.006,3,2,1,3,2,3,0,0,0,0.833333,0,0,0,1,1,0
3,1,0,2,13.026,1,2,0,2,0.5,95,1,0,0,0.5,0,0,30.333333,4,1.3333,1
3,5,0,38,6.012,3,37,1,3,1.5,17,1,0,1,0.777778,0,0,4.333333,0,0,0
28,1,0,11,54.108,24,3,8,28,0.679012,198,0,3,0,0.178571,0,0,5.964286,2,1.0357,1
4,1,0,6,18.036,0,0,6,4,0.333333,74,0,1,0,0.5,0,0,17,3,1.25,0
3,1,0,5,12.024,0,0,5,3,0.875,61,0.75,1,0,0.555556,0,0,18,4,1.6667,1
28,1,3,8,55.11,0,3,5,28,0,162,1,1,0,0.178571,0,0,4.75,1,0.9643,1
1,1,0,6,2.004,0,6,0,1,2,6,0,0,0,1,0,0,3,0,0,0
6,2,0,9,15.03,11,3,8,5,0.8,73,1,0,0.909091,0.4,0,0,10.833333,4,1,1
2,2,2,6,6.012,1,2,4,1,2,19,0,0,0.9,0.75,0,0,8.5,2,1,0
18,2,0,4,36.072,0,1,3,13,0.791444,375,0.545455,5,0.375,0.226891,1,2,19.222222,1,0.8333,0
4,2,0,6,7.014,6,4,4,4,2,20,0,0,0.9375,0.416667,0,0,4,1,0.5,0
6,2,0,6,9.018,13,4,4,5,0.8,28,1,0,0.909091,0.4,0,0,3.5,1,0.5,0
3,2,0,4,8.016,3,1,3,3,2,23,0,0,0.984615,0.5,1,1,6.666667,1,0.3333,0
7,2,0,16,36.072,9,4,14,5,0.604167,271,0.875,3,0.857143,0.326531,1,1,36.571429,1,0.7143,0
7,2,5,16,23.046,9,5,11,6,0.5,163,1,0,0.857143,0.387755,1,1,22.142857,1,0.7143,0
0,1,0,16,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3,1,0,4,3.006,3,2,2,3,2,3,0,0,0,0.555556,0,0,0,1,1,0
24,1,0,2,36.072,0,1,1,21,0.508152,1008,0.6875,0,0,0.3125,0,0,40.333333,7,1.5,0
3,2,0,3,6.012,3,0,3,3,2,17,0,0,0.967742,0.533333,0,0,4.666667,1,0.3333,0
6,1,0,7,24.048,0,1,6,6,0.4,91,1,1,0,0.458333,0,0,13.833333,2,1,0
9,2,0,9,26.052,24,1,9,5,0.85,119,1,2,0.529412,0.296296,0,0,11.666667,2,1,1
40,1,0,73,40.08,780,63,16,40,2,40,0,0,0,0.1875,0,0,0,1,1,1
6,3,0,7,12.024,0,1,6,6,0,98,1,2,0.736842,0.527778,0,0,15,1,0.8333,1
4,1,0,1,16.032,0,1,0,4,0.444444,77,1,0,0,0.625,0,0,17.5,2,1.25,0
17,1,0,5,17.034,136,3,2,17,2,17,0,0,0,0.210084,0,0,0,1,1,1
15,4,0,22,89.178,51,1,22,11,0.826531,776,0.857143,1,0.847826,0.373333,2,2,49.8,5,1.4667,0
0,1,0,67,0,0,64,4,0,2,0,0,0,0,0,0,0,0,0,0,0
4,1,0,6,10.02,6,1,5,4,2,34,0,0,0,0.5,0,0,7.5,1,0.75,0
5,2,0,9,13.026,8,4,7,5,0.75,41,1,0,0.909091,0.4,0,0,7,1,0.6,1
25,1,0,54,25.05,300,47,7,25,2,25,0,0,0,0.24,0,0,0,1,1,1
3,1,0,6,3.006,3,2,4,3,1.5,5,0,0,0,0.583333,0,0,0,1,1,1
7,1,0,2,14.028,0,0,2,7,0.416667,63,1,0,0,0.857143,0,0,7.714286,1,0.8571,0
12,1.001,6,16,28,40,12,5,11,0.848485,159,0.833333,2,0,0.238095,0,0,11.75,2,1,1
6,1.001,1,16,12,9,16,0,5,0.6,53,1,0,0,0.444444,0,0,7.333333,1,0.6667,1
13,1.001,1,7,23,34,2,5,12,0.847222,106,1,2,0,0.21978,0,0,6.692308,2,1,1
