name,version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
Tomcat,6.0.389418,org.apache.jasper.compiler.SmapUtil,7,1,0,15.84,48,21,4,0,4,1.083333333,286,0.5,0,0,0.196428571,0,0,39.57142857,1,0.8571,0
Tomcat,6.0.389418,org.apache.jasper.EmbeddedServletOptions,32,1,0,8.91,61,432,1,0,32,0.965352449,887,0.962962963,3,0,0.197916667,0,0,25.875,3,1.0313,1
Tomcat,6.0.389418,org.apache.el.parser.SimpleNode,20,2,19,24.75,31,160,19,0,20,0.842105263,219,1,2,0.512820513,0.216666667,1,1,9.75,4,1.3,0
Tomcat,6.0.389418,org.apache.jasper.xmlparser.ParserUtils,5,1,0,10.89,37,8,6,0,3,0.5,183,0,0,0,0.416666667,0,0,35,7,1.8,0
Tomcat,6.0.389418,org.apache.catalina.ssi.SSIServletExternalResolver,21,1,0,8.91,98,148,3,0,9,0.735714286,1367,1,3,0,0.275132275,0,0,63.76190476,54,4.2381,1
Tomcat,6.0.389418,org.apache.jasper.xmlparser.XMLString,9,1,1,1.98,13,6,2,0,9,0.125,141,0,0,0,0.4,0,0,14.33333333,5,1.6667,0
Tomcat,6.0.389418,org.apache.coyote.http11.filters.ChunkedOutputFilter,8,1,0,6.93,15,16,2,0,7,0.880952381,171,1,4,0,0.392857143,0,0,19.625,1,0.75,0
Tomcat,6.0.389418,org.apache.tomcat.jni.FileInfo,1,1,0,1.98,2,0,2,0,1,2,21,0,0,0,1,0,0,3,0,0,0
Tomcat,6.0.389418,org.apache.tomcat.jni.ProcErrorCallback,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.catalina.deploy.ContextEjb,8,2,0,2.97,15,0,2,0,8,0.571428571,125,1,0,0.631578947,0.6875,0,0,14.25,6,1.5,0
Tomcat,6.0.389418,org.apache.jasper.runtime.BodyContentImpl,37,4,0,0.99,63,110,1,0,33,0.464285714,612,1,0,0.567901235,0.150462963,3,4,15.35135135,3,1.1351,0
Tomcat,6.0.389418,org.apache.naming.resources.RecyclableNamingEnumeration,7,1,0,0.99,11,7,1,0,6,0.5,39,1,0,0,0.571428571,0,0,4.285714286,1,0.8571,0
Tomcat,6.0.389418,org.apache.tomcat.util.digester.WithDefaultsRulesWrapper,12,1,0,2.97,31,0,0,0,12,0.424242424,151,1,1,0,0.333333333,0,0,11.33333333,3,1.3333,0
Tomcat,6.0.389418,org.apache.jk.config.NSConfig,14,2,0,4.95,47,9,0,0,4,0.855769231,583,0.5,0,0.720930233,0.519230769,2,4,40.07142857,7,2,0
Tomcat,6.0.389418,org.apache.tomcat.util.http.HttpMessages,4,1,0,5.94,17,4,5,0,3,0.666666667,133,0.2,1,0,0.333333333,0,0,31,10,4.5,0
Tomcat,6.0.389418,org.apache.el.lang.VariableMapperImpl,5,2,0,0.99,11,0,1,0,5,0.625,39,1,0,0.333333333,0.4,0,0,6.4,1,0.8,0
Tomcat,6.0.389418,org.apache.tomcat.util.buf.IntermediateInputStream,6,2,0,2.97,12,3,2,0,4,0.5,115,0,0,0.642857143,0.458333333,1,2,17.5,1,0.8333,0
Tomcat,6.0.389418,org.apache.jasper.runtime.TagHandlerPool,9,1,1,0.99,20,12,1,0,6,0.59375,214,0.5,1,0,0.270833333,0,0,22.33333333,5,1.7778,0
Tomcat,6.0.389418,org.apache.catalina.deploy.MessageDestinationRef,14,1,0,1.98,18,33,2,0,13,0.782051282,152,1,1,0,0.476190476,0,0,9.428571429,5,1.2143,0
Tomcat,6.0.389418,org.apache.catalina.startup.CatalinaProperties,8,1,0,3.96,28,16,2,0,3,0.714285714,140,1,0,0,0.214285714,0,0,16.25,7,1.5,0
Tomcat,6.0.389418,org.apache.jk.config.ApacheConfig,25,2,0,6.93,73,144,0,0,8,0.913690476,1372,0.571428571,0,0.574074074,0.381944444,2,4,53.32,8,2.6,0
Tomcat,6.0.389418,javax.servlet.jsp.tagext.BodyTagSupport,9,2,0,0,13,24,0,0,9,0.625,38,1,1,0.636363636,0.555555556,0,0,3.111111111,1,0.8889,0
Tomcat,6.0.389418,org.apache.jasper.xmlparser.XMLChar,23,1,0,0.99,27,181,1,0,22,0.97979798,3320,0.111111111,0,0,0.25,0,0,142.9565217,17,3.913,0
Tomcat,6.0.389418,org.apache.coyote.ajp.AjpAprProtocol,49,1,0,9.9,113,238,1,0,47,0.844551282,667,1,4,0,0.134469697,0,0,12.34693878,3,1.0408,0
Tomcat,6.0.389418,org.apache.tomcat.util.buf.UDecoder,14,1,0,7.92,47,89,3,0,9,1,530,1,0,0,0.213675214,0,0,36.71428571,13,2.5,0
Tomcat,6.0.389418,org.apache.naming.factory.EjbFactory,2,1,0,0.99,17,1,0,0,2,2,134,0,0,0,0.6,0,0,66,1,0.5,0
Tomcat,6.0.389418,org.apache.jk.server.JkMain,47,1,0,7.92,133,583,1,0,36,0.883022774,1448,0.238095238,2,0,0.154589372,0,0,29.36170213,10,1.9149,1
Tomcat,6.0.389418,org.apache.tomcat.util.digester.XercesParser,6,1,0,2.97,27,9,1,0,2,0.771428571,140,1,0,0,0.25,0,0,21.16666667,1,0.6667,0
Tomcat,6.0.389418,org.apache.el.parser.AstDotSuffix,2,3,0,2.97,3,1,1,0,2,2,9,0,0,0.975,0.666666667,0,0,3.5,1,0.5,0
Tomcat,6.0.389418,org.apache.jasper.el.JspMethodNotFoundException,1,6,0,0.99,7,0,1,0,1,2,17,0,0,1,1,0,0,16,0,0,0
Tomcat,6.0.389418,org.apache.el.parser.Node,15,1,0,30.69,15,105,30,0,15,2,15,0,0,0,0.25,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.tomcat.jni.Multicast,6,1,0,0,7,15,0,0,6,2,9,0,0,0,0.333333333,0,0,0.5,1,0.8333,0
Tomcat,6.0.389418,org.apache.jasper.runtime.JspFragmentHelper,3,2,0,0,4,0,0,0,3,0.75,35,1,3,0.5,0.5,0,0,9.333333333,1,0.6667,0
Tomcat,6.0.389418,org.apache.tomcat.util.buf.Base64,7,1,0,1.98,19,11,0,0,4,1.027777778,1730,0.916666667,0,0,0.291666667,0,0,244.4285714,6,3.4286,0
Tomcat,6.0.389418,javax.servlet.ServletRequest,29,1,0,0,29,406,0,0,29,2,29,0,0,0,0.436781609,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.catalina.authenticator.AuthenticatorBase,30,2,5,24.75,110,281,5,0,22,0.902298851,929,1,4,0.416666667,0.175862069,1,1,29.36666667,10,1.7333,1
Tomcat,6.0.389418,org.apache.el.parser.AstFunction,9,3,0,6.93,26,0,2,0,9,0.25,211,1,0,0.829787234,0.388888889,2,3,22.22222222,2,1,0
Tomcat,6.0.389418,javax.servlet.http.HttpSession,17,1,0,0,17,136,0,0,17,2,17,0,0,0,0.382352941,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.jasper.Constants,2,1,0,1.98,3,1,2,0,1,1.911764706,93,0,0,0,1,0,0,28.5,0,0,0
Tomcat,6.0.389418,org.apache.catalina.ant.InstallTask,8,5,0,1.98,16,0,0,0,8,0.571428571,107,1,0,0.906666667,0.6875,1,1,12,1,0.875,0
Tomcat,6.0.389418,org.apache.catalina.core.ApplicationContextFacade,33,1,0,2.97,74,0,2,0,26,0.604166667,764,1,1,0,0.232323232,0,0,22.06060606,4,1.6667,0
Tomcat,6.0.389418,org.apache.jasper.compiler.SmapStratum,8,1,0,4.95,38,6,4,0,8,0.514285714,401,1,0,0,0.541666667,0,0,48.5,12,3.5,0
Tomcat,6.0.389418,org.apache.juli.ClassLoaderLogManager,12,2,0,5.94,78,36,4,0,7,0.363636364,663,1,0,0.765957447,0.35,1,10,54.08333333,12,3,1
Tomcat,6.0.389418,org.apache.catalina.ssi.SSISet,2,1,0,3.96,14,1,1,0,2,2,81,0,0,0,0.6,0,0,39.5,1,0.5,0
Tomcat,6.0.389418,javax.servlet.jsp.JspFactory,8,1,1,0,9,22,0,0,7,0.714285714,20,1,1,0,0.2,0,0,1.375,1,0.75,0
Tomcat,6.0.389418,javax.servlet.jsp.tagext.TagInfo,20,1,1,0,25,108,0,0,20,0.898026316,229,0.75,4,0,0.25,0,0,9.65,2,1,0
Tomcat,6.0.389418,org.apache.tomcat.util.net.DefaultServerSocketFactory,6,2,0,0.99,11,15,1,0,5,2,31,0,0,0.615384615,0.4,0,0,4.166666667,1,0.8333,0
Tomcat,6.0.389418,org.apache.tomcat.util.net.ServerSocketFactory,9,1,3,11.88,16,34,12,0,8,0.9375,48,1,1,0,0.26984127,0,0,4.111111111,3,1.2222,0
Tomcat,6.0.389418,org.apache.jasper.tagplugins.jstl.core.Choose,2,1,0,1.98,5,1,0,0,2,2,11,0,0,0,0.75,0,0,4.5,1,0.5,0
Tomcat,6.0.389418,org.apache.catalina.startup.DigesterFactory,8,1,0,7.92,26,20,3,0,4,0.428571429,134,1,1,0,0.171428571,0,0,15.5,4,1.375,0
Tomcat,6.0.389418,javax.servlet.http.HttpSessionEvent,2,2,1,0,4,1,0,0,2,2,10,0,0,0.666666667,0.75,0,0,4,1,0.5,0
Tomcat,6.0.389418,org.apache.tomcat.jni.Local,6,1,0,0,7,15,0,0,6,2,9,0,0,0,0.333333333,0,0,0.5,1,0.8333,0
Tomcat,6.0.389418,org.apache.tomcat.util.digester.ObjectParamRule,4,2,0,1.98,12,0,1,0,4,0,105,1,0,0.846153846,0.55,0,0,24.5,1,0.5,0
Tomcat,6.0.389418,org.apache.catalina.realm.MemoryUserRule,2,2,0,3.96,7,1,1,0,2,2,39,0,0,0.916666667,0.666666667,0,0,18.5,1,0.5,0
Tomcat,6.0.389418,javax.servlet.jsp.tagext.DynamicAttributes,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
Tomcat,6.0.389418,javax.el.FunctionMapper,2,1,6,0,3,1,0,0,2,2,5,0,0,0,0.75,0,0,1.5,1,0.5,0
Tomcat,6.0.389418,org.apache.el.lang.VariableMapperFactory,4,2,0,1.98,10,2,1,0,4,0.666666667,50,1,2,0.4,0.5,0,0,11,3,1.25,0
Tomcat,6.0.389418,org.apache.jasper.compiler.TagLibraryInfoImpl,15,2,0,17.82,96,7,3,0,4,0.726190476,1603,1,4,0.461538462,0.248484848,1,1,105.4666667,23,3.9333,0
Tomcat,6.0.389418,org.apache.coyote.ActionHook,1,1,0,9.9,1,0,9,0,1,2,1,0,0,0,1,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.catalina.authenticator.NonLoginAuthenticator,3,3,0,4.95,6,3,0,0,3,1.5,19,1,0,0.96,0.5,1,1,5,1,0.6667,0
Tomcat,6.0.389418,org.apache.tomcat.jni.OS,10,1,0,0.99,11,45,1,0,8,1.072222222,55,0.35,0,0,0.203703704,0,0,2.5,1,0.8,0
Tomcat,6.0.389418,org.apache.catalina.util.FastDateFormat,4,3,0,0,28,0,0,0,4,0.25,404,0,0,0.928571429,0.3125,1,3,99,6,2.75,0
Tomcat,6.0.389418,org.apache.naming.resources.BaseDirContext,67,1,2,5.94,82,2141,4,0,67,0.956709957,373,1,1,0,0.200248756,0,0,4.462686567,2,0.9851,0
Tomcat,6.0.389418,org.apache.catalina.startup.Constants,1,1,0,0,2,0,0,0,1,2,33,0,0,0,1,0,0,3,0,0,0
Tomcat,6.0.389418,org.apache.catalina.InstanceEvent,15,2,0,2.97,16,0,2,0,15,0.806722689,385,0.411764706,5,0.222222222,0.425,0,0,23.53333333,1,0.4667,0
Tomcat,6.0.389418,org.apache.catalina.startup.SetAuthConstraintRule,2,2,0,4.95,8,1,1,0,2,2,24,0,0,0.916666667,0.666666667,0,0,11,1,0.5,0
Tomcat,6.0.389418,org.apache.catalina.deploy.ErrorPage,9,1,0,4.95,16,0,4,0,9,0.583333333,99,1,0,0,0.481481481,0,0,9.666666667,2,1,0
Tomcat,6.0.389418,javax.servlet.jsp.tagext.TagExtraInfo,7,1,0,0,10,17,0,0,6,0.833333333,47,1,2,0,0.555555556,0,0,5.428571429,2,0.8571,0
Tomcat,6.0.389418,org.apache.jasper.tagplugins.jstl.core.When,2,1,0,1.98,11,1,0,0,2,2,39,0,0,0,0.75,0,0,18.5,3,1.5,0
Tomcat,6.0.389418,org.apache.jasper.compiler.ErrorDispatcher,22,1,0,39.6,55,219,30,0,20,0.19047619,474,1,1,0,0.252066116,0,0,20.45454545,1,0.9545,1
Tomcat,6.0.389418,org.apache.jasper.xmlparser.ASCIIReader,9,2,0,1.98,20,0,1,0,9,0.708333333,112,0.666666667,0,0.555555556,0.333333333,1,2,11.11111111,1,0.8889,0
Tomcat,6.0.389418,org.apache.jasper.util.FastDateFormat,4,3,0,0,28,0,0,0,4,0.25,404,1,0,0.928571429,0.3125,1,3,99,6,2.75,0
Tomcat,6.0.389418,org.apache.catalina.LifecycleListener,1,1,0,34.65,1,0,34,0,1,2,1,0,0,0,1,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.jk.core.MsgContext,35,1,0,30.69,87,493,18,0,33,0.966751918,573,0.695652174,7,0,0.142156863,0,0,14.71428571,21,1.5714,0
Tomcat,6.0.389418,org.apache.jk.common.JkInputStream,12,1,0,15.84,73,0,2,0,10,0.603305785,616,1,5,0,0.287878788,0,0,49.41666667,3,1,0
Tomcat,6.0.389418,javax.servlet.jsp.JspTagException,4,4,0,0,8,6,0,0,4,2,20,0,0,1,0.666666667,0,0,4,0,0,0
Tomcat,6.0.389418,org.apache.catalina.startup.UserDatabase,4,1,0,2.97,4,6,3,0,4,2,4,0,0,0,0.5,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.jasper.compiler.ServletWriter,16,1,0,10.89,29,0,10,0,15,0.633333333,243,0.5,0,0,0.238095238,0,0,13.8125,7,1.5625,0
Tomcat,6.0.389418,org.apache.catalina.session.StoreBase,14,1,2,13.86,45,33,3,0,13,0.78021978,293,1,3,0,0.346153846,0,0,19.42857143,8,1.3571,0
Tomcat,6.0.389418,javax.el.ELContextEvent,2,2,0,0,4,1,0,0,2,2,10,0,0,0.666666667,0.75,0,0,4,1,0.5,0
Tomcat,6.0.389418,org.apache.coyote.http11.InternalInputBuffer,18,1,0,8.91,43,29,2,0,16,0.735294118,1050,1,6,0,0.218487395,0,0,56.33333333,4,1.0556,0
Tomcat,6.0.389418,org.apache.catalina.startup.UserConfig,17,1,0,11.88,49,50,3,0,12,0.75,287,1,2,0,0.479166667,0,0,15.41176471,5,1.4706,0
Tomcat,6.0.389418,org.apache.catalina.Store,11,1,0,11.88,11,55,10,0,11,2,11,0,0,0,0.309090909,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.jk.core.Msg,23,1,1,18.81,36,253,17,0,22,2,128,0,0,0,0.246376812,0,0,4.565217391,6,1.2174,0
Tomcat,6.0.389418,org.apache.catalina.Wrapper,31,1,0,21.78,31,465,20,0,31,2,31,0,0,0,0.221198157,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.jk.common.JniHandler,17,2,3,15.84,76,40,3,0,12,0.847222222,586,0.555555556,1,0.615384615,0.302083333,1,1,32.94117647,6,1.3529,0
Tomcat,6.0.389418,org.apache.tomcat.jni.Proc,8,1,0,0,9,28,0,0,8,1.142857143,45,0,0,0,0.285714286,0,0,0.375,1,0.875,0
Tomcat,6.0.389418,org.apache.catalina.ssi.SSIExternalResolver,8,1,0,4.95,8,28,5,0,8,2,8,0,0,0,0.475,0,0,0,1,1,0
Tomcat,6.0.389418,javax.servlet.jsp.tagext.Tag,6,1,0,0,6,15,0,0,6,1.2,10,0,0,0,0.444444444,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.catalina.realm.RealmBase,50,1,6,28.71,164,909,6,0,41,0.927240461,2168,1,5,0,0.090225564,0,0,41.9,62,3.04,0
Tomcat,6.0.389418,org.apache.catalina.session.StandardManager,23,2,0,18.81,112,115,4,0,19,0.875,954,1,1,0.761363636,0.227272727,1,5,40.13043478,6,1.4783,0
Tomcat,6.0.389418,org.apache.el.parser.ParseException,5,3,0,2.97,21,0,2,0,4,0.55,387,0.4,1,0.894736842,0.4,1,1,75.4,14,4.8,0
Tomcat,6.0.389418,javax.servlet.jsp.JspPage,2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.jk.apr.AprImpl,30,2,0,9.9,61,383,5,0,29,0.89968652,301,0.090909091,1,0.461538462,0.261083744,0,0,8.666666667,2,1.0333,0
Tomcat,6.0.389418,org.apache.el.lang.ELSupport,22,1,1,8.91,83,225,7,0,19,0.880952381,995,1,1,0,0.198412698,1,1,44.13636364,23,3.4091,1
Tomcat,6.0.389418,org.apache.tomcat.jni.Stdlib,10,1,0,0,11,45,0,0,10,2,13,0,0,0,0.375,0,0,0.3,1,0.9,0
Tomcat,6.0.389418,org.apache.catalina.util.Enumerator,8,1,0,7.92,16,16,8,0,8,0,79,1,0,0,0.425,0,0,8.75,1,0.25,0
Tomcat,6.0.389418,org.apache.jk.config.WebXml2Jk,18,1,0,7.92,70,109,5,0,15,0.860294118,646,0.125,0,0,0.225490196,0,0,34.44444444,5,2,0
Tomcat,6.0.389418,org.apache.tomcat.util.net.puretls.PureTLSImplementation,4,2,0,5.94,8,6,0,0,4,2,22,0,0,0.625,0.625,0,0,4.5,1,0.75,0
Tomcat,6.0.389418,org.apache.tomcat.util.threads.Expirer,11,1,0,5.94,33,25,0,0,10,0.844444444,323,0.333333333,4,0,0.3,0,0,27.54545455,11,2.0909,0
Tomcat,6.0.389418,org.apache.catalina.servlets.InvokerServlet,10,3,0,5.94,66,23,0,0,9,0.472222222,745,1,3,0.75,0.5,2,5,73.1,2,0.9,0
Tomcat,6.0.389418,javax.servlet.Servlet,5,1,0,0,5,10,0,0,5,2,5,0,0,0,0.4,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.jk.common.WorkerDummy,3,2,0,6.93,19,0,0,0,3,0.833333333,108,0.666666667,1,0.923076923,0.555555556,0,0,34,1,0.6667,0
Tomcat,6.0.389418,javax.servlet.jsp.tagext.TagData,8,1,0,0,14,0,0,0,7,0.571428571,95,0.5,0,0,0.371428571,0,0,10.625,2,0.75,0
Tomcat,6.0.389418,org.apache.tomcat.util.log.CaptureLog,4,1,0,0.99,9,0,1,0,0,0.5,32,1,0,0,1,0,0,6.5,1,0.75,0
Tomcat,6.0.389418,org.apache.catalina.User,17,1,0,11.88,17,136,10,0,17,2,17,0,0,0,0.382352941,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.jasper.compiler.TldLocationsCache,13,1,0,10.89,75,48,5,0,5,0.881944444,876,0.75,1,0,0.273809524,0,0,65.46153846,4,1.3077,0
Tomcat,6.0.389418,org.apache.coyote.http11.InternalOutputBuffer,31,1,0,15.84,74,157,4,0,23,0.795555556,865,1,7,0,0.17,0,0,26.41935484,7,1.7097,0
Tomcat,6.0.389418,javax.servlet.jsp.tagext.JspFragment,3,1,1,0,4,3,0,0,3,2,6,0,0,0,0.666666667,0,0,1,1,0.6667,0
Tomcat,6.0.389418,org.apache.catalina.startup.SetPublicIdRule,2,2,0,4.95,19,0,1,0,2,0,116,1,0,0.916666667,0.833333333,0,0,56.5,1,0.5,0
Tomcat,6.0.389418,org.apache.jasper.compiler.Collector,2,1,0,5.94,7,1,1,0,1,2,17,0,0,0,0.5,0,0,7.5,1,0.5,0
Tomcat,6.0.389418,org.apache.catalina.servlets.WebdavStatus,4,1,0,0.99,10,0,1,0,1,1.296296296,142,0.037037037,0,0,0.444444444,0,0,27.75,2,0.75,0
Tomcat,6.0.389418,org.apache.catalina.servlets.Constants,1,1,0,0,2,0,0,0,1,2,5,0,0,0,1,0,0,3,0,0,0
Tomcat,6.0.389418,org.apache.catalina.valves.RemoteHostValve,3,3,0,3.96,7,3,1,0,3,1.5,17,1,0,0.933333333,0.555555556,1,1,4.333333333,1,0.6667,0
Tomcat,6.0.389418,org.apache.tomcat.util.net.jsse.JSSEFactory,2,1,0,4.95,2,1,3,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.tomcat.util.res.StringManager,13,1,0,26.73,35,62,26,0,9,0.361111111,315,1,0,0,0.388888889,0,0,23,7,1.3846,0
Tomcat,6.0.389418,javax.servlet.jsp.el.FunctionMapper,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.jasper.JspC,81,1,0,16.83,212,2914,0,0,69,0.977083333,2334,0.988095238,5,0,0.184375,0,0,26.77777778,9,1.3457,1
Tomcat,6.0.389418,org.apache.coyote.ActionCode,3,1,0,17.82,4,1,18,0,1,0.952380952,134,0,20,0,0.75,0,0,36.66666667,1,0.3333,0
Tomcat,6.0.389418,org.apache.catalina.deploy.ContextResourceLink,4,2,0,8.91,10,0,8,0,4,0,63,1,0,0.8,0.625,0,0,14.5,3,1.25,0
Tomcat,6.0.389418,org.apache.el.parser.AstNull,3,3,0,2.97,4,3,1,0,3,2,11,0,0,0.951219512,0.666666667,0,0,2.666666667,1,0.6667,0
Tomcat,6.0.389418,org.apache.coyote.Constants,2,1,0,0,4,1,0,0,1,1.916666667,24,0,0,0,1,0,0,5,0,0,0
Tomcat,6.0.389418,org.apache.catalina.Session,30,1,0,25.74,30,435,25,0,30,1.034482759,34,0,0,0,0.162962963,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.tomcat.util.digester.SetPropertyRule,4,2,0,3.96,22,0,1,0,4,0,141,1,0,0.846153846,0.5,2,2,33.75,1,0.5,0
Tomcat,6.0.389418,org.apache.catalina.connector.Response,74,1,0,58.41,210,1483,40,0,67,0.896575342,1597,1,11,0,0.12035225,0,0,20.31081081,19,2.4459,1
Tomcat,6.0.389418,javax.servlet.ServletConfig,4,1,0,0,4,6,0,0,4,2,4,0,0,0,0.625,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.catalina.valves.JDBCAccessLogValve,30,2,0,10.89,79,301,0,0,27,0.870344828,737,1,2,0.416666667,0.344827586,1,1,22.73333333,2,1,0
Tomcat,6.0.389418,org.apache.jasper.runtime.JspSourceDependent,1,1,0,1.98,1,0,2,0,1,2,1,0,0,0,1,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.coyote.http11.filters.ChunkedInputFilter,12,1,0,6.93,21,20,2,0,7,0.618181818,359,1,3,0,0.340909091,0,0,28.08333333,1,0.8333,0
Tomcat,6.0.389418,org.apache.jasper.el.JspMethodExpression,10,3,0,2.97,24,0,0,0,10,0.333333333,149,1,1,0.428571429,0.225,1,1,13.7,1,0.8,0
Tomcat,6.0.389418,org.apache.catalina.ant.jmx.JMXAccessorSetTask,13,5,0,1.98,25,44,0,0,11,0.816666667,164,1,0,0.891891892,0.423076923,1,1,11.23076923,1,0.9231,0
Tomcat,6.0.389418,org.apache.catalina.Engine,6,1,0,16.83,6,15,15,0,6,2,6,0,0,0,0.5,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.tomcat.util.buf.UEncoder,10,1,0,5.94,34,27,2,0,6,0.796296296,287,1,2,0,0.314814815,0,0,27.1,4,1.2,0
Tomcat,6.0.389418,javax.servlet.jsp.tagext.TagVariableInfo,6,1,0,0,7,5,0,0,6,0.8,44,1,0,0,0.375,0,0,5.5,1,0.8333,0
Tomcat,6.0.389418,org.apache.tomcat.util.net.jsse.JSSEKeyManager,7,1,0,0.99,13,0,1,0,7,0.5,50,1,0,0,0.5,0,0,5.857142857,1,0.8571,0
Tomcat,6.0.389418,javax.servlet.http.Cookie,19,1,0,0,33,141,0,0,17,0.949494949,201,1,0,0,0.375,0,0,9,5,1.1053,0
Tomcat,6.0.389418,org.apache.tomcat.util.collections.MultiMapValuesEnumeration,4,1,0,1.98,10,0,0,0,2,0.266666667,83,0,2,0,0.4375,0,0,18.5,3,1.5,0
Tomcat,6.0.389418,org.apache.catalina.realm.User,1,1,0,0.99,2,0,1,0,0,2,32,0,0,0,1,0,0,27,0,0,0
Tomcat,6.0.389418,org.apache.jasper.tagplugins.jstl.core.Catch,2,1,0,1.98,11,1,0,0,2,2,124,0,0,0,0.75,0,0,61,3,1.5,0
Tomcat,6.0.389418,org.apache.jk.common.ChannelUn,19,3,0,17.82,81,93,2,0,16,0.931372549,711,0.058823529,2,0.696428571,0.314814815,2,6,35.52631579,6,1.5789,0
Tomcat,6.0.389418,org.apache.coyote.Response,46,1,0,32.67,78,787,28,0,44,0.903703704,696,0.944444444,4,0,0.117948718,0,0,13.73913043,18,1.8478,0
Tomcat,6.0.389418,org.apache.catalina.users.MemoryRoleCreationFactory,4,1,0,3.96,7,0,1,0,4,0.5,47,1,2,0,0.4375,0,0,10.25,2,1,0
Tomcat,6.0.389418,javax.servlet.http.HttpUtils,6,1,0,0,39,13,0,0,4,1,312,1,0,0,0.233333333,0,0,50.66666667,6,3.5,0
Tomcat,6.0.389418,org.apache.coyote.http11.InputFilter,6,1,0,11.88,6,15,9,0,6,2,6,0,0,0,0.416666667,0,0,0,1,1,0
Tomcat,6.0.389418,org.apache.jasper.tagplugins.jstl.core.Set,2,1,0,2.97,14,1,0,0,2,2,577,0,0,0,0.75,0,0,287.5,6,3,0
Tomcat,6.0.389418,org.apache.catalina.security.SecurityUtil,12,1,0,15.84,40,42,12,0,8,0.958041958,379,1,1,0,0.263636364,0,0,29.5,9,1.6667,0
Tomcat,6.0.389418,org.apache.el.parser.AstNotEqual,2,4,0,3.96,6,1,1,0,2,2,29,0,0,0.975609756,0.666666667,1,1,13.5,1,0.5,0
Tomcat,6.0.389418,javax.servlet.jsp.tagext.TagLibraryInfo,13,1,2,0,19,72,0,0,12,0.966666667,157,1,3,0,0.653846154,0,0,10.30769231,5,1.8462,0
Tomcat,6.0.389418,org.apache.catalina.loader.Constants,1,1,0,0,2,0,0,0,1,2,5,0,0,0,1,0,0,3,0,0,0
Tomcat,6.0.389418,org.apache.catalina.util.Base64,7,1,0,4.95,16,13,3,0,6,1.075757576,747,1,0,0,0.194444444,0,0,104.1428571,11,4,0
Tomcat,6.0.389418,org.apache.catalina.startup.HostConfig,43,1,0,16.83,159,567,3,0,24,0.774603175,2409,1,3,0,0.223214286,0,0,54.6744186,22,3.8372,0
Tomcat,6.0.389418,org.apache.jk.config.IISConfig,14,2,0,4.95,51,25,0,0,3,0.901098901,555,0.428571429,0,0.720930233,0.519230769,1,4,38.14285714,7,2.1429,0
Tomcat,6.0.389418,org.apache.catalina.ssi.SSIServletRequestUtil,3,1,0,2.97,11,3,2,0,3,2,71,0,0,0,0.333333333,0,0,22.66666667,8,3.6667,0
Tomcat,6.0.389418,org.apache.catalina.realm.MemoryRealm,14,2,1,13.86,56,41,3,0,7,0.888888889,290,1,3,0.8,0.692307692,2,7,19.07142857,6,1.4286,1
Tomcat,6.0.389418,org.apache.coyote.http11.filters.IdentityOutputFilter,10,1,0,5.94,21,3,2,0,9,0.777777778,142,1,2,0,0.361111111,0,0,12.7,1,0.8,0
Tomcat,6.0.389418,org.apache.catalina.session.PersistentManager,4,3,0,1.98,5,4,1,0,3,1,16,1,0,0.981818182,1,2,2,2.5,1,0.5,0
Tomcat,6.0.389418,org.apache.catalina.core.ApplicationContext,36,1,0,20.79,136,260,4,0,27,0.868571429,1275,1,3,0,0.221428571,0,0,34.13888889,12,2.6111,1
Tomcat,6.0.389418,org.apache.catalina.core.ApplicationFilterConfig,10,1,0,9.9,43,0,3,0,6,0.481481481,257,1,3,0,0.35,0,0,24.4,3,1.3,0
Tomcat,6.0.389418,javax.el.MethodInfo,4,1,0,0,5,0,0,0,4,0.666666667,28,1,0,0,0.4375,0,0,5.25,1,0.75,0
